mes,cadena,ciudad,sku,producto,categoria,pdv_activos,unidades_sell_in,unidades_sell_out,valor_sell_out_cop,rotacion_und_pdv_mes,dias_sin_stock,inventario_cadena_und
2025-01,Éxito,Cartagena,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,3,16,12,438000,4.0,4,4
2025-01,Éxito,Cartagena,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,3,4,3,109500,1.0,7,1
2025-01,Éxito,Cartagena,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,3,14,13,474500,4.33,8,1
2025-01,Éxito,Manizales,COM-3GRA,Three Pack GranOLA,Combos,3,2,1,107400,0.33,8,1
2025-01,Éxito,Manizales,COM-3SPR,Three Pack Spread,Combos,3,3,2,285900,0.67,0,1
2025-01,Éxito,Manizales,ESP-CIN,Golden Cinnamon Roll,Esparcibles,3,27,26,1402700,8.67,4,1
2025-01,Éxito,Manizales,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,3,2,1,53950,0.33,1,1
2025-01,Éxito,Manizales,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,3,4,3,211500,1.0,2,1
2025-01,Éxito,Manizales,GRA-FUD,Fudge Cake,GranOLAS,3,42,35,1473500,11.67,5,7
2025-01,Éxito,Manizales,HAR-AVE,Harina de Avena,Avena & Harinas,3,47,41,1426800,13.67,4,6
2025-01,Éxito,Manizales,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,3,15,11,509300,3.67,6,4
2025-01,Éxito,Manizales,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,3,50,45,2083500,15.0,4,5
2025-01,Éxito,Manizales,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,3,21,16,584000,5.33,0,5
2025-01,Éxito,Manizales,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,3,13,10,365000,3.33,1,3
2025-01,Éxito,Medellín,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,6,110,100,3480000,16.67,4,10
2025-01,Éxito,Medellín,COM-3GRA,Three Pack GranOLA,Combos,6,41,37,3973800,6.17,0,4
2025-01,Éxito,Medellín,COM-3SPR,Three Pack Spread,Combos,6,15,14,2001300,2.33,4,1
2025-01,Éxito,Medellín,COM-WAF,Mini Wafflera,Combos,6,59,59,6549000,9.83,1,0
2025-01,Éxito,Medellín,ESP-CIN,Golden Cinnamon Roll,Esparcibles,6,112,105,5664750,17.5,0,7
2025-01,Éxito,Medellín,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,6,135,99,5341050,16.5,4,36
2025-01,Éxito,Medellín,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,6,74,61,3290950,10.17,1,13
2025-01,Éxito,Medellín,ESP-PB,Peanutty Banana Shake,Esparcibles,6,65,51,2751450,8.5,3,14
2025-01,Éxito,Medellín,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,6,233,215,15157500,35.83,6,18
2025-01,Éxito,Medellín,GRA-CHI,Chip Cookie,GranOLAS,6,62,55,2315500,9.17,3,7
2025-01,Éxito,Medellín,GRA-FUD,Fudge Cake,GranOLAS,6,34,30,1263000,5.0,1,4
2025-01,Éxito,Medellín,HAR-ALM,Harina de Almendra,Avena & Harinas,6,62,50,1922500,8.33,5,12
2025-01,Éxito,Medellín,HAR-AVE,Harina de Avena,Avena & Harinas,6,93,75,2610000,12.5,5,18
2025-01,Éxito,Medellín,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,6,84,75,3472500,12.5,1,9
2025-01,Éxito,Medellín,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,6,142,128,5926400,21.33,5,14
2025-01,Éxito,Medellín,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,6,280,230,10649000,38.33,2,50
2025-01,Éxito,Medellín,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,6,70,71,2591500,11.83,4,0
2025-01,Éxito,Medellín,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,6,68,53,1934500,8.83,2,15
2025-01,Éxito,Pereira,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,31,28,974400,14.0,4,3
2025-01,Éxito,Pereira,COM-3GRA,Three Pack GranOLA,Combos,2,47,36,3866400,18.0,3,11
2025-01,Éxito,Pereira,COM-3SPR,Three Pack Spread,Combos,2,5,4,571800,2.0,6,1
2025-01,Éxito,Pereira,COM-WAF,Mini Wafflera,Combos,2,5,4,444000,2.0,8,1
2025-01,Éxito,Pereira,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,57,56,3021200,28.0,2,1
2025-01,Éxito,Pereira,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,14,10,539500,5.0,1,4
2025-01,Éxito,Pereira,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,27,26,1833000,13.0,3,1
2025-01,Éxito,Pereira,GRA-CHI,Chip Cookie,GranOLAS,2,12,12,505200,6.0,0,0
2025-01,Éxito,Pereira,GRA-FUD,Fudge Cake,GranOLAS,2,24,24,1010400,12.0,0,0
2025-01,Éxito,Pereira,GRA-VAN,Vanilla Shortbread,GranOLAS,2,75,72,3031200,36.0,4,3
2025-01,Éxito,Pereira,HAR-ALM,Harina de Almendra,Avena & Harinas,2,27,20,769000,10.0,3,7
2025-01,Éxito,Pereira,HAR-AVE,Harina de Avena,Avena & Harinas,2,31,30,1044000,15.0,5,1
2025-01,Éxito,Pereira,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,59,55,2007500,27.5,2,4
2025-01,Éxito,Pereira,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,39,32,1168000,16.0,9,7
2025-02,Tiendas naturistas,Barranquilla,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,14,13,481000,6.5,4,1
2025-02,Tiendas naturistas,Barranquilla,COM-3GRA,Three Pack GranOLA,Combos,2,2,1,114200,0.5,7,1
2025-02,Tiendas naturistas,Barranquilla,COM-3SPR,Three Pack Spread,Combos,2,2,1,151950,0.5,0,1
2025-02,Tiendas naturistas,Barranquilla,COM-WAF,Mini Wafflera,Combos,2,4,3,354000,1.5,3,1
2025-02,Tiendas naturistas,Barranquilla,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,10,9,516150,4.5,0,1
2025-02,Tiendas naturistas,Barranquilla,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,12,9,516150,4.5,3,3
2025-02,Tiendas naturistas,Barranquilla,ESP-PB,Peanutty Banana Shake,Esparcibles,2,4,3,172050,1.5,2,1
2025-02,Tiendas naturistas,Barranquilla,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,19,16,1199200,8.0,0,3
2025-02,Tiendas naturistas,Barranquilla,GRA-CHI,Chip Cookie,GranOLAS,2,16,14,627200,7.0,3,2
2025-02,Tiendas naturistas,Barranquilla,GRA-VAN,Vanilla Shortbread,GranOLAS,2,5,4,179200,2.0,5,1
2025-02,Tiendas naturistas,Barranquilla,HAR-ALM,Harina de Almendra,Avena & Harinas,2,10,7,286300,3.5,0,3
2025-02,Tiendas naturistas,Barranquilla,HAR-AVE,Harina de Avena,Avena & Harinas,2,12,11,407000,5.5,1,1
2025-02,Tiendas naturistas,Barranquilla,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,18,13,639600,6.5,3,5
2025-02,Tiendas naturistas,Barranquilla,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,3,2,98400,1.0,2,1
2025-02,Tiendas naturistas,Barranquilla,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,7,5,194000,2.5,7,2
2025-02,Tiendas naturistas,Bogotá,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,31,104,102,3774000,3.29,0,2
2025-02,Tiendas naturistas,Bogotá,COM-3GRA,Three Pack GranOLA,Combos,31,29,22,2512400,0.71,1,7
2025-02,Tiendas naturistas,Bogotá,COM-3SPR,Three Pack Spread,Combos,31,24,22,3342900,0.71,0,2
2025-02,Tiendas naturistas,Bogotá,COM-WAF,Mini Wafflera,Combos,31,29,25,2950000,0.81,7,4
2025-02,Tiendas naturistas,Bogotá,ESP-CIN,Golden Cinnamon Roll,Esparcibles,31,40,38,2179300,1.23,6,2
2025-02,Tiendas naturistas,Bogotá,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,31,111,83,4760050,2.68,0,28
2025-02,Tiendas naturistas,Bogotá,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,31,31,23,1319050,0.74,4,8
2025-02,Tiendas naturistas,Bogotá,ESP-PB,Peanutty Banana Shake,Esparcibles,31,37,30,1720500,0.97,0,7
2025-02,Tiendas naturistas,Bogotá,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,31,31,23,1723850,0.74,4,8
2025-02,Tiendas naturistas,Bogotá,GRA-CHI,Chip Cookie,GranOLAS,31,132,108,4838400,3.48,3,24
2025-02,Tiendas naturistas,Bogotá,GRA-FUD,Fudge Cake,GranOLAS,31,46,40,1792000,1.29,3,6
2025-02,Tiendas naturistas,Bogotá,GRA-VAN,Vanilla Shortbread,GranOLAS,31,67,52,2329600,1.68,4,15
2025-02,Tiendas naturistas,Bogotá,HAR-ALM,Harina de Almendra,Avena & Harinas,31,133,104,4253600,3.35,4,29
2025-02,Tiendas naturistas,Bogotá,HAR-AVE,Harina de Avena,Avena & Harinas,31,29,22,814000,0.71,3,7
2025-02,Tiendas naturistas,Bogotá,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,31,63,46,2263200,1.48,5,17
2025-02,Tiendas naturistas,Bogotá,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,31,42,35,1722000,1.13,0,7
2025-02,Tiendas naturistas,Bogotá,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,31,34,33,1623600,1.06,5,1
2025-02,Tiendas naturistas,Bogotá,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,31,86,85,3298000,2.74,0,1
2025-02,Tiendas naturistas,Bogotá,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,31,63,51,1978800,1.65,0,12
2025-02,Tiendas naturistas,Bogotá,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,31,79,73,2832400,2.35,1,6
2025-02,Tiendas naturistas,Bucaramanga,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,2,1,0,0,0.0,5,1
2025-02,Tiendas naturistas,Bucaramanga,COM-3GRA,Three Pack GranOLA,Combos,2,1,0,0,0.0,6,1
2025-02,Tiendas naturistas,Bucaramanga,COM-3SPR,Three Pack Spread,Combos,2,1,0,0,0.0,0,1
2025-02,Tiendas naturistas,Bucaramanga,COM-WAF,Mini Wafflera,Combos,2,2,1,118000,0.5,0,1
2025-02,Tiendas naturistas,Bucaramanga,ESP-CIN,Golden Cinnamon Roll,Esparcibles,2,25,23,1319050,11.5,3,2
2025-02,Tiendas naturistas,Bucaramanga,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,2,8,8,458800,4.0,3,0
2025-02,Tiendas naturistas,Bucaramanga,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,2,3,2,114700,1.0,0,1
2025-02,Tiendas naturistas,Bucaramanga,ESP-PB,Peanutty Banana Shake,Esparcibles,2,16,15,860250,7.5,1,1
2025-02,Tiendas naturistas,Bucaramanga,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,2,3,2,149900,1.0,6,1
2025-02,Tiendas naturistas,Bucaramanga,GRA-CHI,Chip Cookie,GranOLAS,2,20,19,851200,9.5,0,1
2025-02,Tiendas naturistas,Bucaramanga,GRA-FUD,Fudge Cake,GranOLAS,2,8,7,313600,3.5,7,1
2025-02,Tiendas naturistas,Bucaramanga,GRA-VAN,Vanilla Shortbread,GranOLAS,2,26,22,985600,11.0,0,4
2025-02,Tiendas naturistas,Bucaramanga,HAR-ALM,Harina de Almendra,Avena & Harinas,2,10,8,327200,4.0,4,2
2025-02,Tiendas naturistas,Bucaramanga,HAR-AVE,Harina de Avena,Avena & Harinas,2,4,3,111000,1.5,2,1
2025-02,Tiendas naturistas,Bucaramanga,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,2,9,6,295200,3.0,2,3
2025-02,Tiendas naturistas,Bucaramanga,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,2,12,11,541200,5.5,0,1
2025-02,Tiendas naturistas,Bucaramanga,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,2,2,1,49200,0.5,0,1
2025-02,Tiendas naturistas,Bucaramanga,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,2,8,7,271600,3.5,6,1
2025-02,Tiendas naturistas,Bucaramanga,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,2,1,0,0,0.0,0,1
2025-02,Tiendas naturistas,Bucaramanga,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,2,22,19,737200,9.5,1,3
2025-02,Tiendas naturistas,Cali,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,5,3,2,74000,0.4,4,1
2025-02,Tiendas naturistas,Cali,COM-3GRA,Three Pack GranOLA,Combos,5,1,0,0,0.0,1,1
2025-02,Tiendas naturistas,Cali,COM-3SPR,Three Pack Spread,Combos,5,6,4,607800,0.8,2,2
2025-02,Tiendas naturistas,Cali,COM-WAF,Mini Wafflera,Combos,5,2,1,118000,0.2,2,1
2025-02,Tiendas naturistas,Cali,ESP-CIN,Golden Cinnamon Roll,Esparcibles,5,12,10,573500,2.0,8,2
2025-02,Tiendas naturistas,Cali,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,5,4,3,172050,0.6,0,1
2025-02,Tiendas naturistas,Cali,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,5,7,6,344100,1.2,1,1
2025-02,Tiendas naturistas,Cali,ESP-PB,Peanutty Banana Shake,Esparcibles,5,1,0,0,0.0,1,1
2025-02,Tiendas naturistas,Cali,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,5,3,2,149900,0.4,0,1
2025-02,Tiendas naturistas,Cali,GRA-CHI,Chip Cookie,GranOLAS,5,13,10,448000,2.0,0,3
2025-02,Tiendas naturistas,Cali,GRA-FUD,Fudge Cake,GranOLAS,5,14,11,492800,2.2,5,3
2025-02,Tiendas naturistas,Cali,GRA-VAN,Vanilla Shortbread,GranOLAS,5,11,9,403200,1.8,0,2
2025-02,Tiendas naturistas,Cali,HAR-ALM,Harina de Almendra,Avena & Harinas,5,11,9,368100,1.8,0,2
2025-02,Tiendas naturistas,Cali,HAR-AVE,Harina de Avena,Avena & Harinas,5,20,19,703000,3.8,0,1
2025-02,Tiendas naturistas,Cali,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,5,6,5,246000,1.0,2,1
2025-02,Tiendas naturistas,Cali,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,5,11,9,442800,1.8,0,2
2025-02,Tiendas naturistas,Cali,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,5,5,4,196800,0.8,3,1
2025-02,Tiendas naturistas,Cali,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,5,14,10,388000,2.0,4,4
2025-02,Tiendas naturistas,Cali,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,5,15,14,543200,2.8,7,1
2025-02,Tiendas naturistas,Cali,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,5,1,0,0,0.0,2,1
2025-02,Tiendas naturistas,Cartagena,COM-3GRA,Three Pack GranOLA,Combos,4,1,0,0,0.0,2,1
2025-02,Tiendas naturistas,Cartagena,COM-3SPR,Three Pack Spread,Combos,4,3,2,303900,0.5,0,1
2025-02,Tiendas naturistas,Cartagena,ESP-CIN,Golden Cinnamon Roll,Esparcibles,4,4,4,229400,1.0,3,0
2025-02,Tiendas naturistas,Cartagena,ESP-PB,Peanutty Banana Shake,Esparcibles,4,15,14,802900,3.5,2,1
2025-02,Tiendas naturistas,Cartagena,GRA-FUD,Fudge Cake,GranOLAS,4,3,2,89600,0.5,7,1
2025-02,Tiendas naturistas,Cartagena,HAR-ALM,Harina de Almendra,Avena & Harinas,4,12,10,409000,2.5,4,2
2025-02,Tiendas naturistas,Cartagena,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,4,28,21,1033200,5.25,5,7
2025-02,Tiendas naturistas,Cartagena,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,4,9,8,393600,2.0,1,1
2025-02,Tiendas naturistas,Cartagena,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,4,9,7,344400,1.75,0,2
2025-02,Tiendas naturistas,Cartagena,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,4,15,14,543200,3.5,2,1
2025-02,Tiendas naturistas,Cartagena,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,4,15,12,465600,3.0,2,3
2025-02,Tiendas naturistas,Manizales,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,1,35,31,1147000,31.0,1,4
2025-02,Tiendas naturistas,Manizales,ESP-CIN,Golden Cinnamon Roll,Esparcibles,1,23,20,1147000,20.0,0,3
2025-02,Tiendas naturistas,Manizales,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,1,1,0,0,0.0,3,1
2025-02,Tiendas naturistas,Manizales,ESP-PB,Peanutty Banana Shake,Esparcibles,1,2,1,57350,1.0,4,1
2025-02,Tiendas naturistas,Manizales,GRA-CHI,Chip Cookie,GranOLAS,1,5,4,179200,4.0,2,1
2025-02,Tiendas naturistas,Manizales,GRA-VAN,Vanilla Shortbread,GranOLAS,1,18,13,582400,13.0,0,5
2025-02,Tiendas naturistas,Manizales,HAR-ALM,Harina de Almendra,Avena & Harinas,1,4,3,122700,3.0,0,1
2025-02,Tiendas naturistas,Manizales,HAR-AVE,Harina de Avena,Avena & Harinas,1,33,31,1147000,31.0,4,2
2025-02,Tiendas naturistas,Manizales,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,1,3,2,98400,2.0,4,1
2025-02,Tiendas naturistas,Manizales,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,1,1,0,0,0.0,2,1
2025-02,Tiendas naturistas,Medellín,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,13,58,56,2072000,4.31,5,2
2025-02,Tiendas naturistas,Medellín,COM-3GRA,Three Pack GranOLA,Combos,13,20,17,1941400,1.31,1,3
2025-02,Tiendas naturistas,Medellín,COM-3SPR,Three Pack Spread,Combos,13,4,3,455850,0.23,4,1
2025-02,Tiendas naturistas,Medellín,COM-WAF,Mini Wafflera,Combos,13,29,28,3304000,2.15,2,1
2025-02,Tiendas naturistas,Medellín,ESP-CIN,Golden Cinnamon Roll,Esparcibles,13,12,11,630850,0.85,5,1
2025-02,Tiendas naturistas,Medellín,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,13,2,1,57350,0.08,0,1
2025-02,Tiendas naturistas,Medellín,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,13,67,55,3154250,4.23,1,12
2025-02,Tiendas naturistas,Medellín,ESP-PB,Peanutty Banana Shake,Esparcibles,13,15,11,630850,0.85,3,4
2025-02,Tiendas naturistas,Medellín,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,13,13,12,899400,0.92,0,1
2025-02,Tiendas naturistas,Medellín,GRA-CHI,Chip Cookie,GranOLAS,13,12,11,492800,0.85,1,1
2025-02,Tiendas naturistas,Medellín,GRA-FUD,Fudge Cake,GranOLAS,13,3,2,89600,0.15,0,1
2025-02,Tiendas naturistas,Medellín,GRA-VAN,Vanilla Shortbread,GranOLAS,13,6,5,224000,0.38,4,1
2025-02,Tiendas naturistas,Medellín,HAR-ALM,Harina de Almendra,Avena & Harinas,13,5,4,163600,0.31,10,1
2025-02,Tiendas naturistas,Medellín,HAR-AVE,Harina de Avena,Avena & Harinas,13,16,12,444000,0.92,0,4
2025-02,Tiendas naturistas,Medellín,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,13,14,13,639600,1.0,3,1
2025-02,Tiendas naturistas,Medellín,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,13,26,18,885600,1.38,0,8
2025-02,Tiendas naturistas,Medellín,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,13,20,17,836400,1.31,0,3
2025-02,Tiendas naturistas,Medellín,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,13,35,33,1280400,2.54,0,2
2025-02,Tiendas naturistas,Medellín,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,13,11,10,388000,0.77,0,1
2025-02,Tiendas naturistas,Medellín,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,13,14,11,426800,0.85,6,3
2025-02,Tiendas naturistas,Pereira,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,4,3,2,74000,0.5,4,1
2025-02,Tiendas naturistas,Pereira,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,4,1,0,0,0.0,0,1
2025-02,Tiendas naturistas,Pereira,GRA-CHI,Chip Cookie,GranOLAS,4,2,1,44800,0.25,0,1
2025-02,Tiendas naturistas,Pereira,GRA-FUD,Fudge Cake,GranOLAS,4,3,2,89600,0.5,2,1
2025-02,Tiendas naturistas,Pereira,HAR-AVE,Harina de Avena,Avena & Harinas,4,2,1,37000,0.25,7,1
2025-02,Tiendas naturistas,Pereira,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,4,7,6,295200,1.5,6,1
2025-02,Tiendas naturistas,Pereira,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,4,1,0,0,0.0,4,1
2025-02,Tiendas naturistas,Pereira,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,4,6,5,246000,1.25,2,1
2025-02,Tiendas naturistas,Pereira,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,4,11,10,388000,2.5,1,1
2025-02,Tiendas naturistas,Pereira,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,4,1,0,0,0.0,6,1
2025-02,Tiendas naturistas,Pereira,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,4,14,12,465600,3.0,0,2
2025-02,Éxito,Barranquilla,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,5,90,74,2575200,14.8,2,16
2025-02,Éxito,Barranquilla,COM-3GRA,Three Pack GranOLA,Combos,5,22,22,2362800,4.4,0,0
2025-02,Éxito,Barranquilla,COM-3SPR,Three Pack Spread,Combos,5,30,28,4002600,5.6,6,2
2025-02,Éxito,Barranquilla,COM-WAF,Mini Wafflera,Combos,5,21,18,1998000,3.6,2,3
2025-02,Éxito,Barranquilla,ESP-CIN,Golden Cinnamon Roll,Esparcibles,5,45,39,2104050,7.8,1,6
2025-02,Éxito,Barranquilla,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,5,27,21,1132950,4.2,1,6
2025-02,Éxito,Barranquilla,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,5,68,57,3075150,11.4,1,11
2025-02,Éxito,Barranquilla,ESP-PB,Peanutty Banana Shake,Esparcibles,5,35,31,1672450,6.2,0,4
2025-02,Éxito,Barranquilla,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,5,32,28,1974000,5.6,1,4
2025-02,Éxito,Barranquilla,GRA-CHI,Chip Cookie,GranOLAS,5,40,36,1515600,7.2,0,4
2025-02,Éxito,Barranquilla,GRA-FUD,Fudge Cake,GranOLAS,5,27,21,884100,4.2,6,6
2025-02,Éxito,Barranquilla,GRA-VAN,Vanilla Shortbread,GranOLAS,5,79,76,3199600,15.2,0,3
2025-02,Éxito,Barranquilla,HAR-ALM,Harina de Almendra,Avena & Harinas,5,50,45,1730250,9.0,4,5
2025-02,Éxito,Barranquilla,HAR-AVE,Harina de Avena,Avena & Harinas,5,27,21,730800,4.2,1,6
2025-02,Éxito,Barranquilla,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,5,22,15,694500,3.0,1,7
2025-02,Éxito,Barranquilla,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,5,142,110,5093000,22.0,2,32
2025-02,Éxito,Barranquilla,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,5,89,89,4120700,17.8,8,0
2025-02,Éxito,Barranquilla,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,5,42,37,1350500,7.4,0,5
2025-02,Éxito,Barranquilla,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,5,36,36,1314000,7.2,5,0
2025-02,Éxito,Barranquilla,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,5,114,91,3321500,18.2,6,23
2025-02,Éxito,Bogotá,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,22,183,163,5672400,7.41,6,20
2025-02,Éxito,Bogotá,COM-3GRA,Three Pack GranOLA,Combos,22,44,33,3544200,1.5,1,11
2025-02,Éxito,Bogotá,COM-3SPR,Three Pack Spread,Combos,22,43,43,6146850,1.95,0,0
2025-02,Éxito,Bogotá,COM-WAF,Mini Wafflera,Combos,22,105,84,9324000,3.82,5,21
2025-02,Éxito,Bogotá,ESP-CIN,Golden Cinnamon Roll,Esparcibles,22,171,125,6743750,5.68,1,46
2025-02,Éxito,Bogotá,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,22,144,140,7553000,6.36,0,4
2025-02,Éxito,Bogotá,ESP-CRU,Crunchy Cocoa Hazelnut,Esparcibles,22,140,130,7013500,5.91,0,10
2025-02,Éxito,Bogotá,ESP-PB,Peanutty Banana Shake,Esparcibles,22,75,54,2913300,2.45,4,21
2025-02,Éxito,Bogotá,ESP-PIS,Buttery Pistachio Cookie,Esparcibles,22,178,166,11703000,7.55,4,12
2025-02,Éxito,Bogotá,GRA-CHI,Chip Cookie,GranOLAS,22,163,119,5009900,5.41,8,44
2025-02,Éxito,Bogotá,GRA-FUD,Fudge Cake,GranOLAS,22,279,273,11493300,12.41,4,6
2025-02,Éxito,Bogotá,GRA-VAN,Vanilla Shortbread,GranOLAS,22,610,611,25723100,27.77,0,0
2025-02,Éxito,Bogotá,HAR-ALM,Harina de Almendra,Avena & Harinas,22,367,362,13918900,16.45,3,5
2025-02,Éxito,Bogotá,HAR-AVE,Harina de Avena,Avena & Harinas,22,219,182,6333600,8.27,1,37
2025-02,Éxito,Bogotá,PAN-ALM-CHO,Almendra Choco Chips,Pancakes & Waffles,22,139,137,6343100,6.23,3,2
2025-02,Éxito,Bogotá,PAN-ALM-CHU,Almendra Churro,Pancakes & Waffles,22,49,35,1620500,1.59,1,14
2025-02,Éxito,Bogotá,PAN-ALM-VAN,Almendra Vainilla,Pancakes & Waffles,22,134,124,5741200,5.64,1,10
2025-02,Éxito,Bogotá,PAN-AVE-BAN,Avena Banano,Pancakes & Waffles,22,190,150,5475000,6.82,0,40
2025-02,Éxito,Bogotá,PAN-AVE-BRO,Avena Brownie,Pancakes & Waffles,22,216,177,6460500,8.05,4,39
2025-02,Éxito,Bogotá,PAN-AVE-VAN,Avena Vainilla,Pancakes & Waffles,22,400,370,13505000,16.82,2,30
2025-02,Éxito,Bucaramanga,AVE-HOJ,Avena en Hojuelas,Avena & Harinas,3,31,22,765600,7.33,4,9
2025-02,Éxito,Bucaramanga,COM-3SPR,Three Pack Spread,Combos,3,4,2,285900,0.67,0,2
2025-02,Éxito,Bucaramanga,COM-WAF,Mini Wafflera,Combos,3,10,8,888000,2.67,5,2
2025-02,Éxito,Bucaramanga,ESP-CIN,Golden Cinnamon Roll,Esparcibles,3,50,38,2050100,12.67,6,12
2025-02,Éxito,Bucaramanga,ESP-CRE,Creamy Cocoa Hazelnut,Esparcibles,3,1,0,0,0.0,2,1
