envio_id,pedido_id,fecha_pedido,fecha_entrega_prometida,fecha_entrega_real,dias_transito,pais_destino,ciudad_destino,transportadora,estado,entregado_a_tiempo,costo_envio_cop,valor_pedido_cop
ENV-100212,PED-100212,2025-01-10,2025-01-13,2025-01-13,3,Colombia,Barranquilla,Coordinadora,Entregado,True,13214,37950
ENV-100213,PED-100213,2025-01-10,2025-01-14,2025-01-14,4,Colombia,Bogotá,Coordinadora,Entregado,True,12703,31350
ENV-100214,PED-100214,2025-01-10,2025-01-14,2025-01-14,4,Colombia,Bucaramanga,Servientrega,Entregado,True,10493,90000
ENV-100215,PED-100215,2025-01-10,2025-01-13,2025-01-13,3,Colombia,Barranquilla,Servientrega,Entregado,True,10936,118816
ENV-100216,PED-100216,2025-01-10,2025-01-13,2025-01-13,3,Colombia,Bucaramanga,TCC,Entregado,True,12330,90000
ENV-100217,PED-100217,2025-01-10,2025-01-14,2025-01-14,4,Colombia,Medellín,Servientrega,Entregado,True,13681,62700
ENV-100218,PED-100218,2025-01-10,2025-01-14,2025-01-14,4,Colombia,Pereira,Coordinadora,Entregado,True,10409,62700
ENV-100219,PED-100219,2025-01-10,2025-01-14,2025-01-14,4,Colombia,Bogotá,Servientrega,Entregado,True,9683,227810
ENV-100220,PED-100220,2025-01-10,2025-01-13,2025-01-13,3,Colombia,Medellín,Servientrega,Entregado,True,13154,39606
ENV-100221,PED-100221,2025-01-10,2025-01-14,2025-01-14,4,Colombia,Bogotá,TCC,Entregado,True,11473,125070
ENV-100222,PED-100222,2025-01-10,2025-01-12,2025-01-12,2,Colombia,Medellín,Servientrega,Entregado,True,9992,45000
ENV-100223,PED-100223,2025-01-10,2025-01-13,2025-01-13,3,Colombia,Pereira,Servientrega,Entregado,True,12807,48590
ENV-100224,PED-100224,2025-01-11,2025-01-14,2025-01-14,3,Colombia,Barranquilla,Servientrega,Entregado,True,15132,145770
ENV-100225,PED-100225,2025-01-11,2025-01-15,2025-01-15,4,Colombia,Bucaramanga,TCC,Entregado,True,10969,135000
ENV-100226,PED-100226,2025-01-11,2025-01-13,2025-01-13,2,Colombia,Bogotá,Servientrega,Entregado,True,14151,135000
ENV-100227,PED-100227,2025-01-11,2025-01-15,2025-01-15,4,Colombia,Pereira,Servientrega,Entregado,True,13563,145770
ENV-100228,PED-100228,2025-01-11,2025-01-15,2025-01-15,4,Colombia,Cali,Servientrega,Entregado,True,9883,138482
ENV-100229,PED-100229,2025-01-11,2025-01-13,2025-01-15,4,Colombia,Barranquilla,TCC,Entregado,False,14045,37950
ENV-100230,PED-100230,2025-01-11,2025-01-14,2025-01-14,3,Colombia,Barranquilla,Coordinadora,Entregado,True,11769,94050
ENV-100231,PED-100231,2025-01-11,2025-01-14,2025-01-14,3,Colombia,Cali,Coordinadora,Entregado,True,9430,48590
ENV-100232,PED-100232,2025-01-11,2025-01-15,2025-01-15,4,Colombia,Bucaramanga,Servientrega,Entregado,True,9333,41690
ENV-100233,PED-100233,2025-01-11,2025-01-14,2025-01-14,3,Colombia,Pereira,Servientrega,Entregado,True,13423,31350
ENV-100234,PED-100234,2025-01-11,2025-01-14,2025-01-14,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,15387,75900
ENV-100235,PED-100235,2025-01-11,2025-01-13,2025-01-13,2,Colombia,Medellín,Coordinadora,Entregado,True,14513,269700
ENV-100236,PED-100236,2025-01-11,2025-01-15,2025-01-19,8,Colombia,Cali,Coordinadora,Entregado,False,13675,41690
ENV-100237,PED-100237,2025-01-11,2025-01-13,2025-01-13,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,10213,45000
ENV-100238,PED-100238,2025-01-11,2025-01-15,2025-01-15,4,Colombia,Cali,Servientrega,Entregado,True,9946,97180
ENV-100239,PED-100239,2025-01-11,2025-01-13,2025-01-13,2,Colombia,Medellín,Coordinadora,Entregado,True,9635,37950
ENV-100240,PED-100240,2025-01-11,2025-01-13,2025-01-13,2,Colombia,Medellín,Servientrega,Entregado,True,15323,125070
ENV-100241,PED-100241,2025-01-11,2025-01-14,2025-01-14,3,Colombia,Bucaramanga,Servientrega,Entregado,True,9178,119900
ENV-100242,PED-100242,2025-01-11,2025-01-13,2025-01-13,2,Colombia,Pereira,TCC,Entregado,True,14022,37950
ENV-100243,PED-100243,2025-01-11,2025-01-15,2025-01-15,4,Colombia,Bucaramanga,TCC,Entregado,True,15760,46160
ENV-100244,PED-100244,2025-01-11,2025-01-13,2025-01-13,2,Colombia,Cali,Servientrega,Entregado,True,10761,37521
ENV-100245,PED-100245,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Medellín,Servientrega,Entregado,True,12822,108158
ENV-100246,PED-100246,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Cali,TCC,Entregado,True,15212,125070
ENV-100247,PED-100247,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Bogotá,Coordinadora,Entregado,True,12043,28000
ENV-100248,PED-100248,2025-01-12,2025-01-16,2025-01-20,8,Colombia,Medellín,TCC,Entregado,False,15170,97180
ENV-100249,PED-100249,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Cali,TCC,Entregado,True,15241,94050
ENV-100250,PED-100250,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Bucaramanga,Servientrega,Entregado,True,9861,97180
ENV-100251,PED-100251,2025-01-12,2025-01-15,2025-01-15,3,Colombia,Barranquilla,TCC,Entregado,True,12128,48590
ENV-100252,PED-100252,2025-01-12,2025-01-15,2025-01-15,3,Colombia,Medellín,TCC,Entregado,True,13590,94050
ENV-100253,PED-100253,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,13730,83380
ENV-100254,PED-100254,2025-01-12,2025-01-15,2025-01-15,3,Colombia,Medellín,Servientrega,Entregado,True,12608,69300
ENV-100255,PED-100255,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Bucaramanga,TCC,Entregado,True,13440,53200
ENV-100256,PED-100256,2025-01-12,2025-01-15,2025-01-15,3,Colombia,Cali,Servientrega,Entregado,True,9599,48590
ENV-100257,PED-100257,2025-01-12,2025-01-15,2025-01-15,3,Colombia,Bucaramanga,TCC,Entregado,True,15690,103950
ENV-100258,PED-100258,2025-01-12,2025-01-16,2025-01-16,4,Colombia,Medellín,Servientrega,Entregado,True,11966,34650
ENV-100259,PED-100259,2025-01-12,2025-01-15,2025-01-15,3,Colombia,Cali,Servientrega,Entregado,True,15814,113850
ENV-100260,PED-100260,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Barranquilla,TCC,Entregado,True,10360,39606
ENV-100261,PED-100261,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,12322,75900
ENV-100262,PED-100262,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Pereira,TCC,Entregado,True,10522,94050
ENV-100263,PED-100263,2025-01-12,2025-01-16,2025-01-16,4,Colombia,Pereira,TCC,Entregado,True,13783,113850
ENV-100264,PED-100264,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Barranquilla,Servientrega,Entregado,True,15452,64515
ENV-100265,PED-100265,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,15956,48590
ENV-100266,PED-100266,2025-01-12,2025-01-15,2025-01-15,3,Colombia,Medellín,TCC,Entregado,True,13143,84000
ENV-100267,PED-100267,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Cali,Coordinadora,Entregado,True,10253,119900
ENV-100268,PED-100268,2025-01-12,2025-01-16,2025-01-16,4,Colombia,Bogotá,Servientrega,Entregado,True,15736,125070
ENV-100269,PED-100269,2025-01-12,2025-01-14,2025-01-14,2,Colombia,Pereira,TCC,Entregado,True,15033,125070
ENV-100270,PED-100270,2025-01-13,2025-01-15,2025-01-15,2,Colombia,Cali,Servientrega,Entregado,True,14782,125070
ENV-100271,PED-100271,2025-01-13,2025-01-16,2025-01-16,3,Colombia,Bucaramanga,Servientrega,Entregado,True,11072,62370
ENV-100272,PED-100272,2025-01-13,2025-01-15,2025-01-15,2,Colombia,Medellín,Coordinadora,Entregado,True,14355,41690
ENV-100273,PED-100273,2025-01-13,2025-01-15,2025-01-15,2,Colombia,Pereira,Coordinadora,Entregado,True,13670,97180
ENV-100274,PED-100274,2025-01-13,2025-01-17,2025-01-17,4,Colombia,Medellín,Servientrega,Entregado,True,9025,34650
ENV-100275,PED-100275,2025-01-13,2025-01-17,2025-01-17,4,Colombia,Medellín,TCC,Entregado,True,15322,83380
ENV-100276,PED-100276,2025-01-13,2025-01-15,2025-01-15,2,Colombia,Medellín,TCC,Entregado,True,13322,119900
ENV-100277,PED-100277,2025-01-13,2025-01-17,2025-01-17,4,Colombia,Cali,Coordinadora,Entregado,True,13041,113850
ENV-100278,PED-100278,2025-01-13,2025-01-16,2025-01-16,3,Colombia,Medellín,Coordinadora,Entregado,True,14037,269700
ENV-100279,PED-100279,2025-01-13,2025-01-16,2025-01-16,3,Colombia,Bucaramanga,TCC,Entregado,True,10584,113850
ENV-100280,PED-100280,2025-01-13,2025-01-17,2025-01-17,4,Colombia,Barranquilla,Coordinadora,Entregado,True,11296,48590
ENV-100281,PED-100281,2025-01-13,2025-01-17,2025-01-17,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,11405,113850
ENV-100282,PED-100282,2025-01-13,2025-01-17,2025-01-17,4,Colombia,Pereira,Coordinadora,Entregado,True,15948,125070
ENV-100283,PED-100283,2025-01-13,2025-01-15,2025-01-15,2,Colombia,Pereira,Coordinadora,Entregado,True,14265,75900
ENV-100284,PED-100284,2025-01-13,2025-01-17,2025-01-17,4,Colombia,Pereira,Coordinadora,Entregado,True,12338,97180
ENV-100285,PED-100285,2025-01-13,2025-01-15,2025-01-15,2,Colombia,Barranquilla,Servientrega,Entregado,True,10393,94050
ENV-100286,PED-100286,2025-01-13,2025-01-15,2025-01-15,2,Colombia,Cali,TCC,Entregado,True,9163,85500
ENV-100287,PED-100287,2025-01-13,2025-01-16,2025-01-16,3,Colombia,Pereira,TCC,Entregado,True,10386,62700
ENV-100288,PED-100288,2025-01-13,2025-01-15,2025-01-15,2,Colombia,Bucaramanga,TCC,Entregado,True,15522,48590
ENV-100289,PED-100289,2025-01-13,2025-01-15,2025-01-15,2,Colombia,Barranquilla,Servientrega,Entregado,True,12717,94050
ENV-100290,PED-100290,2025-01-14,2025-01-17,2025-01-17,3,Colombia,Bogotá,Servientrega,Entregado,True,12798,83380
ENV-100291,PED-100291,2025-01-14,2025-01-16,2025-01-16,2,Colombia,Cali,Coordinadora,Entregado,True,9965,83380
ENV-100292,PED-100292,2025-01-14,2025-01-16,2025-01-16,2,Colombia,Pereira,Servientrega,Entregado,True,11195,45000
ENV-100293,PED-100293,2025-01-14,2025-01-18,2025-01-18,4,Colombia,Barranquilla,Coordinadora,Entregado,True,11104,269700
ENV-100294,PED-100294,2025-01-14,2025-01-16,2025-01-16,2,Colombia,Barranquilla,Servientrega,Entregado,True,9023,145770
ENV-100295,PED-100295,2025-01-14,2025-01-18,2025-01-18,4,Colombia,Medellín,Coordinadora,Entregado,True,9023,83380
ENV-100296,PED-100296,2025-01-14,2025-01-18,2025-01-18,4,Colombia,Bucaramanga,TCC,Entregado,True,11572,82603
ENV-100297,PED-100297,2025-01-14,2025-01-18,2025-01-18,4,Colombia,Bogotá,Coordinadora,Entregado,True,9895,83380
ENV-100298,PED-100298,2025-01-14,2025-01-18,2025-01-18,4,Colombia,Bogotá,Coordinadora,Entregado,True,14716,31350
ENV-100299,PED-100299,2025-01-14,2025-01-16,2025-01-16,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,10847,97180
ENV-100300,PED-100300,2025-01-14,2025-01-18,2025-01-18,4,Colombia,Medellín,Coordinadora,Entregado,True,12761,69300
ENV-100301,PED-100301,2025-01-14,2025-01-18,2025-01-18,4,Colombia,Cali,TCC,Entregado,True,14265,41690
ENV-100302,PED-100302,2025-01-14,2025-01-17,2025-01-17,3,Colombia,Barranquilla,Coordinadora,Entregado,True,10064,62700
ENV-100303,PED-100303,2025-01-14,2025-01-18,2025-01-18,4,Colombia,Medellín,Servientrega,Entregado,True,13100,125070
ENV-100304,PED-100304,2025-01-14,2025-01-18,2025-01-18,4,Colombia,Pereira,TCC,Entregado,True,12046,94050
ENV-100305,PED-100305,2025-01-14,2025-01-16,2025-01-16,2,Colombia,Pereira,Coordinadora,Entregado,True,13290,84000
ENV-100306,PED-100306,2025-01-14,2025-01-17,2025-01-17,3,Colombia,Cali,TCC,Entregado,True,9590,179800
ENV-100307,PED-100307,2025-01-14,2025-01-17,2025-01-17,3,Colombia,Bogotá,TCC,Entregado,True,15496,34650
ENV-100308,PED-100308,2025-01-14,2025-01-16,2025-01-16,2,Colombia,Medellín,TCC,Entregado,True,11057,83380
ENV-100309,PED-100309,2025-01-15,2025-01-19,2025-01-19,4,Colombia,Medellín,TCC,Entregado,True,10398,93555
ENV-100310,PED-100310,2025-01-15,2025-01-19,2025-01-19,4,Colombia,Pereira,Coordinadora,Entregado,True,11648,89900
ENV-100311,PED-100311,2025-01-15,2025-01-17,2025-01-17,2,Colombia,Barranquilla,Servientrega,Entregado,True,11175,125070
ENV-100312,PED-100312,2025-01-15,2025-01-18,2025-01-18,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,11502,94050
ENV-100313,PED-100313,2025-01-15,2025-01-17,2025-01-17,2,Colombia,Medellín,TCC,Entregado,True,9075,83380
ENV-100314,PED-100314,2025-01-15,2025-01-18,2025-01-18,3,Colombia,Cali,Servientrega,Entregado,True,11247,138482
ENV-100315,PED-100315,2025-01-15,2025-01-17,2025-01-17,2,Colombia,Bogotá,TCC,Entregado,True,13794,37950
ENV-100316,PED-100316,2025-01-15,2025-01-18,2025-01-18,3,Colombia,Bogotá,Coordinadora,Entregado,True,13710,42750
ENV-100317,PED-100317,2025-01-15,2025-01-19,2025-01-19,4,Colombia,Cali,Servientrega,Entregado,True,15723,145770
ENV-100318,PED-100318,2025-01-15,2025-01-17,2025-01-17,2,Colombia,Cali,TCC,Entregado,True,14292,31350
ENV-100319,PED-100319,2025-01-15,2025-01-18,2025-01-18,3,Colombia,Barranquilla,Coordinadora,Entregado,True,15945,81000
ENV-100320,PED-100320,2025-01-15,2025-01-19,2025-01-19,4,Colombia,Pereira,Coordinadora,Entregado,True,12155,37950
ENV-100321,PED-100321,2025-01-15,2025-01-18,2025-01-18,3,Colombia,Cali,Servientrega,Entregado,True,14094,125070
ENV-100322,PED-100322,2025-01-15,2025-01-18,2025-01-18,3,Colombia,Barranquilla,Coordinadora,Entregado,True,11228,39606
ENV-100323,PED-100323,2025-01-15,2025-01-18,2025-01-18,3,Colombia,Bucaramanga,Servientrega,Entregado,True,15633,75900
ENV-100324,PED-100324,2025-01-15,2025-01-19,2025-01-19,4,Colombia,Medellín,Servientrega,Entregado,True,12404,76415
ENV-100325,PED-100325,2025-01-15,2025-01-18,2025-01-19,4,Colombia,Bucaramanga,TCC,Entregado,False,11472,41690
ENV-100326,PED-100326,2025-01-15,2025-01-17,2025-01-17,2,Colombia,Pereira,Servientrega,Entregado,True,13159,113850
ENV-100327,PED-100327,2025-01-15,2025-01-17,2025-01-17,2,Colombia,Pereira,Servientrega,Entregado,True,10985,239800
ENV-100328,PED-100328,2025-01-16,2025-01-20,2025-01-20,4,Colombia,Bogotá,Servientrega,Entregado,True,13022,93555
ENV-100329,PED-100329,2025-01-16,2025-01-20,2025-01-20,4,Colombia,Barranquilla,Coordinadora,Entregado,True,11839,46160
ENV-100330,PED-100330,2025-01-16,2025-01-20,2025-01-20,4,Colombia,Medellín,Servientrega,Entregado,True,14046,94050
ENV-100331,PED-100331,2025-01-16,2025-01-20,2025-01-20,4,Colombia,Barranquilla,Servientrega,Entregado,True,13446,75900
ENV-100332,PED-100332,2025-01-16,2025-01-19,2025-01-19,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,11776,37950
ENV-100333,PED-100333,2025-01-16,2025-01-19,2025-01-19,3,Colombia,Cali,Coordinadora,Entregado,True,15613,31350
ENV-100334,PED-100334,2025-01-16,2025-01-18,2025-01-18,2,Colombia,Bucaramanga,TCC,Entregado,True,13877,125070
ENV-100335,PED-100335,2025-01-16,2025-01-18,2025-01-18,2,Colombia,Bogotá,Coordinadora,Entregado,True,12656,45000
ENV-100336,PED-100336,2025-01-16,2025-01-19,2025-01-19,3,Colombia,Barranquilla,Servientrega,Entregado,True,14380,31350
ENV-100337,PED-100337,2025-01-16,2025-01-19,2025-01-19,3,Colombia,Cali,TCC,Entregado,True,12084,269700
ENV-100338,PED-100338,2025-01-16,2025-01-19,2025-01-19,3,Colombia,Pereira,Servientrega,Entregado,True,13534,56000
ENV-100339,PED-100339,2025-01-16,2025-01-19,2025-01-19,3,Colombia,Barranquilla,Coordinadora,Entregado,True,11660,97180
ENV-100340,PED-100340,2025-01-16,2025-01-20,2025-01-20,4,Colombia,Medellín,TCC,Entregado,True,9724,48590
ENV-100341,PED-100341,2025-01-16,2025-01-19,2025-01-19,3,Colombia,Medellín,TCC,Entregado,True,15910,145770
ENV-100342,PED-100342,2025-01-16,2025-01-18,2025-01-18,2,Colombia,Barranquilla,Coordinadora,Entregado,True,9929,113850
ENV-100343,PED-100343,2025-01-16,2025-01-20,2025-01-20,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,14665,37950
ENV-100344,PED-100344,2025-01-16,2025-01-20,2025-01-20,4,Colombia,Medellín,Coordinadora,Entregado,True,13763,269700
ENV-100345,PED-100345,2025-01-17,2025-01-20,2025-01-20,3,Colombia,Bucaramanga,TCC,Entregado,True,11988,39606
ENV-100346,PED-100346,2025-01-17,2025-01-21,2025-01-24,7,Colombia,Pereira,Coordinadora,Entregado,False,10934,90000
ENV-100347,PED-100347,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,9716,138482
ENV-100348,PED-100348,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Cali,TCC,Entregado,True,10233,75900
ENV-100349,PED-100349,2025-01-17,2025-01-20,2025-01-20,3,Colombia,Barranquilla,Servientrega,Entregado,True,10353,179800
ENV-100350,PED-100350,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Bogotá,Coordinadora,Entregado,True,13749,97180
ENV-100351,PED-100351,2025-01-17,2025-01-19,2025-01-19,2,Colombia,Cali,TCC,Entregado,True,14876,62700
ENV-100352,PED-100352,2025-01-17,2025-01-20,2025-01-20,3,Colombia,Barranquilla,TCC,Entregado,True,12286,256215
ENV-100353,PED-100353,2025-01-17,2025-01-19,2025-01-19,2,Colombia,Cali,Coordinadora,Entregado,True,11666,31350
ENV-100354,PED-100354,2025-01-17,2025-01-19,2025-01-19,2,Colombia,Bogotá,TCC,Entregado,True,10218,34650
ENV-100355,PED-100355,2025-01-17,2025-01-20,2025-01-20,3,Colombia,Barranquilla,Servientrega,Entregado,True,14332,83380
ENV-100356,PED-100356,2025-01-17,2025-01-19,2025-01-19,2,Colombia,Bucaramanga,TCC,Entregado,True,14583,239800
ENV-100357,PED-100357,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Cali,Servientrega,Entregado,True,11888,83380
ENV-100358,PED-100358,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Pereira,Servientrega,Entregado,True,12190,359700
ENV-100359,PED-100359,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Medellín,Coordinadora,Entregado,True,15386,75900
ENV-100360,PED-100360,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Bucaramanga,TCC,Entregado,True,11156,48590
ENV-100361,PED-100361,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Bucaramanga,TCC,Entregado,True,13259,118816
ENV-100362,PED-100362,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Pereira,Servientrega,Entregado,True,14824,79211
ENV-100363,PED-100363,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Bogotá,Coordinadora,Entregado,True,15138,97180
ENV-100364,PED-100364,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Pereira,TCC,Entregado,True,9504,89348
ENV-100365,PED-100365,2025-01-17,2025-01-21,2025-01-21,4,Colombia,Bogotá,Servientrega,Entregado,True,13902,50400
ENV-100366,PED-100366,2025-01-17,2025-01-20,2025-01-20,3,Colombia,Bogotá,Servientrega,Entregado,True,14764,359700
ENV-100367,PED-100367,2025-01-18,2025-01-20,2025-01-20,2,Colombia,Bogotá,TCC,Entregado,True,15522,76500
ENV-100368,PED-100368,2025-01-18,2025-01-21,2025-01-21,3,Colombia,Bogotá,Servientrega,Entregado,True,10661,48590
ENV-100369,PED-100369,2025-01-18,2025-01-22,2025-01-22,4,Colombia,Bucaramanga,Coordinadora,Entregado,True,10041,37950
ENV-100370,PED-100370,2025-01-18,2025-01-22,2025-01-22,4,Colombia,Medellín,TCC,Entregado,True,10141,94050
ENV-100371,PED-100371,2025-01-18,2025-01-20,2025-01-20,2,Colombia,Bogotá,Coordinadora,Entregado,True,10203,179800
ENV-100372,PED-100372,2025-01-18,2025-01-21,2025-01-21,3,Colombia,Pereira,Coordinadora,Entregado,True,14945,41690
ENV-100373,PED-100373,2025-01-18,2025-01-22,2025-01-22,4,Colombia,Pereira,Coordinadora,Entregado,True,15139,113850
ENV-100374,PED-100374,2025-01-18,2025-01-21,2025-01-21,3,Colombia,Bucaramanga,TCC,Entregado,True,15459,83380
ENV-100375,PED-100375,2025-01-18,2025-01-21,2025-01-21,3,Colombia,Bucaramanga,TCC,Entregado,True,11606,62700
ENV-100376,PED-100376,2025-01-18,2025-01-20,2025-01-20,2,Colombia,Pereira,TCC,Entregado,True,12305,145770
ENV-100377,PED-100377,2025-01-18,2025-01-21,2025-01-24,6,Colombia,Cali,Coordinadora,Entregado,False,9945,48590
ENV-100378,PED-100378,2025-01-18,2025-01-22,2025-01-22,4,Colombia,Medellín,Servientrega,Entregado,True,14490,125070
ENV-100379,PED-100379,2025-01-18,2025-01-20,2025-01-20,2,Colombia,Pereira,TCC,Entregado,True,14623,69300
ENV-100380,PED-100380,2025-01-19,2025-01-22,2025-01-22,3,Colombia,Bogotá,TCC,Entregado,True,10558,38250
ENV-100381,PED-100381,2025-01-19,2025-01-23,2025-01-23,4,Colombia,Cali,Coordinadora,Entregado,True,12815,135000
ENV-100382,PED-100382,2025-01-19,2025-01-23,2025-01-23,4,Colombia,Bogotá,TCC,Entregado,True,14579,145770
ENV-100383,PED-100383,2025-01-19,2025-01-23,2025-01-23,4,Colombia,Bogotá,Coordinadora,Entregado,True,12184,56000
ENV-100384,PED-100384,2025-01-19,2025-01-21,2025-01-21,2,Colombia,Bogotá,TCC,Entregado,True,15195,56000
ENV-100385,PED-100385,2025-01-19,2025-01-22,2025-01-22,3,Colombia,Bogotá,Servientrega,Entregado,True,14593,135000
ENV-100386,PED-100386,2025-01-19,2025-01-23,2025-01-23,4,Colombia,Barranquilla,Coordinadora,Entregado,True,13250,31350
ENV-100387,PED-100387,2025-01-19,2025-01-22,2025-01-25,6,Colombia,Barranquilla,Coordinadora,Entregado,False,14147,42750
ENV-100388,PED-100388,2025-01-19,2025-01-22,2025-01-22,3,Colombia,Bucaramanga,Coordinadora,Entregado,True,15440,37950
ENV-100389,PED-100389,2025-01-19,2025-01-21,2025-01-21,2,Colombia,Pereira,Coordinadora,Entregado,True,15952,179800
ENV-100390,PED-100390,2025-01-19,2025-01-23,2025-01-23,4,Colombia,Medellín,Servientrega,Entregado,True,13820,84000
ENV-100391,PED-100391,2025-01-19,2025-01-23,2025-01-23,4,Colombia,Barranquilla,TCC,Entregado,True,9796,42750
ENV-100392,PED-100392,2025-01-19,2025-01-23,2025-01-23,4,Colombia,Pereira,Coordinadora,Entregado,True,13615,94050
ENV-100393,PED-100393,2025-01-19,2025-01-23,2025-01-23,4,Colombia,Cali,TCC,Entregado,True,11117,48590
ENV-100394,PED-100394,2025-01-19,2025-01-21,2025-01-21,2,Colombia,Bucaramanga,TCC,Entregado,True,15385,48590
ENV-100395,PED-100395,2025-01-19,2025-01-22,2025-01-22,3,Colombia,Pereira,Coordinadora,Entregado,True,13876,125070
ENV-100396,PED-100396,2025-01-19,2025-01-23,2025-01-23,4,Colombia,Medellín,Coordinadora,Entregado,True,14438,161820
ENV-100397,PED-100397,2025-01-20,2025-01-22,2025-01-22,2,Colombia,Bucaramanga,Coordinadora,Entregado,True,13448,62700
ENV-100398,PED-100398,2025-01-20,2025-01-23,2025-01-23,3,Colombia,Medellín,Coordinadora,Entregado,True,11579,239800
ENV-100399,PED-100399,2025-01-20,2025-01-24,2025-01-24,4,Colombia,Pereira,Servientrega,Entregado,True,11310,125070
